,null_count,null_pct
iv_21d,237,49.06832298136646
iv_30d,1,0.2070393374741201
iv_60d,134,27.74327122153209
iv_90d,100,20.70393374741201
iv_120d,27,5.590062111801243
iv_180d,1,0.2070393374741201
iv_360d,80,16.563146997929607
IV_History_Count,1,0.2070393374741201
IV_Maturity_Level,1,0.2070393374741201
IV_Rank_20D,318,65.83850931677019
IV_Rank_30D,323,66.87370600414079
IV_Rank_60D,483,100.0
IV_Rank_252D,483,100.0
IV_7D_5D_ROC,10,2.070393374741201
IV_30D_5D_ROC,10,2.070393374741201
IV_30D_10D_ROC,10,2.070393374741201
IV_90D_10D_ROC,105,21.73913043478261
IV_30D_Mean_30,323,66.87370600414079
IV_30D_Std_30,323,66.87370600414079
IV_30D_ZScore_30,323,66.87370600414079
Slope_30_7,1,0.2070393374741201
Slope_30_21,237,49.06832298136646
Slope_90_30,100,20.70393374741201
Slope_180_90,100,20.70393374741201
Surface_Steepness,80,16.563146997929607
Surface_Shape,1,0.2070393374741201
IV_Regime,483,100.0
Structural_IV_Cycle,483,100.0
LongTerm_ZScore,483,100.0
IV_Rank_Source,318,65.83850931677019
Regime_Days_In,0,0.0
IV_Trend_7D,0,0.0
HV_Accel_Proxy,0,0.0
IV_Maturity_State,0,0.0
Regime,0,0.0
IV_Rank,318,65.83850931677019
HV_Trend_30D,0,0.0
Recent_Vol_Spike,0,0.0
Regime_Original,0,0.0
Regime_Adjusted,0,0.0
VVIX_Override_Applied,0,0.0
VVIX_Flag,0,0.0
IV_Timing_State,0,0.0
IV_Chase_Risk,0,0.0
Trend_State,0,0.0
Price_vs_SMA20,0,0.0
Price_vs_SMA50,0,0.0
Volume_Trend,0,0.0
ADX,0,0.0
RSI,0,0.0
Trend_Strength,0,0.0
RV_10D,0,0.0
RV_Calculated,0,0.0
Step2_Warning,483,100.0
RV_IV_Ratio,1,0.2070393374741201
OHLC_Status,0,0.0
OHLC_Bar_Count,0,0.0
OHLC_Last_Date,0,0.0
Chart_Pattern,357,73.91304347826086
Pattern_Confidence,0,0.0
Candlestick_Pattern,421,87.16356107660455
Entry_Timing_Quality,421,87.16356107660455
Reversal_Confirmation,0,0.0
Signal_Type,0,0.0
intraday_range_pct,0,0.0
gap_pct,0,0.0
intraday_position_pct,0,0.0
compression_tag,0,0.0
gap_tag,0,0.0
intraday_position_tag,0,0.0
pct_from_52w_high,0,0.0
pct_from_52w_low,0,0.0
52w_range_position,0,0.0
52w_regime_tag,0,0.0
52w_strategy_context,0,0.0
net_change,3,0.6211180124223602
net_percent_change,3,0.6211180124223602
momentum_tag,0,0.0
entry_timing_context,0,0.0
days_to_earnings,483,100.0
earnings_proximity_flag,0,0.0
Earnings_Formation_Phase,0,0.0
Earnings_IV_Velocity,483,100.0
Earnings_Move_Ratio,396,81.98757763975155
Earnings_Beat_Rate,33,6.832298136645963
Earnings_Avg_IV_Crush,397,82.19461697722568
Earnings_Consecutive_Beats,33,6.832298136645963
Earnings_Consecutive_Misses,33,6.832298136645963
IVHV_gap_30D,1,0.2070393374741201
IV_Rank_30D_Missing_Reason,0,0.0
IV_Maturity_State_Missing_Reason,0,0.0
Signal_Type_Missing_Reason,0,0.0
Regime_Missing_Reason,0,0.0
ADX_Missing_Reason,0,0.0
RSI_14_Missing_Reason,0,0.0
SMA20_Missing_Reason,0,0.0
MACD_Missing_Reason,0,0.0
Price_vs_SMA20_Missing_Reason,0,0.0
IV30_Call,1,0.2070393374741201
HV30,0,0.0
IVHV_gap_abs,1,0.2070393374741201
IVHV_gap_60D,134,27.74327122153209
IVHV_gap_90D,100,20.70393374741201
IVHV_gap_180D,1,0.2070393374741201
IVHV_gap_360D,80,16.563146997929607
IVHV_gap_30D_pct,1,0.2070393374741201
IVHV_gap_60D_pct,134,27.74327122153209
IVHV_gap_90D_pct,100,20.70393374741201
IVHV_gap_180D_pct,1,0.2070393374741201
IVHV_gap_360D_pct,80,16.563146997929607
ShortTerm_IV_Edge,0,0.0
MediumTerm_IV_Edge,0,0.0
LEAP_IV_Edge,0,0.0
UltraLEAP_IV_Edge,0,0.0
ShortTerm_IV_Rich,0,0.0
ShortTerm_IV_Cheap,0,0.0
MediumTerm_IV_Rich,0,0.0
MediumTerm_IV_Cheap,0,0.0
LEAP_IV_Rich,0,0.0
LEAP_IV_Cheap,0,0.0
UltraLEAP_IV_Rich,0,0.0
UltraLEAP_IV_Cheap,0,0.0
IVHV_gap_10D,1,0.2070393374741201
ShortTerm_Front_Rich,0,0.0
IVHV_gap_EWMA,1,0.2070393374741201
ShortTerm_EWMA_Rich,0,0.0
ShortTerm_EWMA_Cheap,0,0.0
Gap_Trigger_Type,0,0.0
HighVol,0,0.0
ElevatedVol,0,0.0
ModerateVol,0,0.0
LowRank,0,0.0
IV_Rich,0,0.0
IV_Cheap,0,0.0
MeanReversion_Setup,0,0.0
Expansion_Setup,0,0.0
df_elevated_plus,0,0.0
df_moderate_vol,0,0.0
