,null_count,null_pct
iv_21d,111,25.635103926096996
iv_30d,2,0.4618937644341801
iv_60d,60,13.856812933025402
iv_90d,35,8.083140877598153
iv_120d,11,2.5404157043879905
iv_180d,2,0.4618937644341801
iv_360d,26,6.0046189376443415
IV_History_Count,2,0.4618937644341801
IV_Maturity_Level,2,0.4618937644341801
IV_Rank_20D,225,51.96304849884527
IV_Rank_30D,235,54.27251732101617
IV_Rank_60D,433,100.0
IV_Rank_252D,433,100.0
IV_7D_5D_ROC,17,3.9260969976905313
IV_30D_5D_ROC,17,3.9260969976905313
IV_30D_10D_ROC,17,3.9260969976905313
IV_90D_10D_ROC,44,10.161662817551962
IV_30D_Mean_30,235,54.27251732101617
IV_30D_Std_30,235,54.27251732101617
IV_30D_ZScore_30,235,54.27251732101617
Slope_30_7,2,0.4618937644341801
Slope_30_21,111,25.635103926096996
Slope_90_30,35,8.083140877598153
Slope_180_90,35,8.083140877598153
Surface_Steepness,26,6.0046189376443415
Surface_Shape,2,0.4618937644341801
IV_Regime,433,100.0
Structural_IV_Cycle,433,100.0
LongTerm_ZScore,433,100.0
IV_Rank_Source,225,51.96304849884527
Regime_Days_In,0,0.0
IV_Trend_7D,0,0.0
HV_Accel_Proxy,0,0.0
IV_Maturity_State,0,0.0
Regime,0,0.0
IV_Rank,225,51.96304849884527
HV_Trend_30D,0,0.0
Recent_Vol_Spike,0,0.0
Regime_Original,0,0.0
Regime_Adjusted,0,0.0
VVIX_Override_Applied,0,0.0
VVIX_Flag,0,0.0
IV_Timing_State,0,0.0
IV_Chase_Risk,0,0.0
Trend_State,0,0.0
Price_vs_SMA20,0,0.0
Price_vs_SMA50,0,0.0
Volume_Trend,0,0.0
ADX,0,0.0
RSI,0,0.0
Trend_Strength,0,0.0
RV_10D,0,0.0
RV_Calculated,0,0.0
Step2_Warning,433,100.0
RV_IV_Ratio,2,0.4618937644341801
OHLC_Status,0,0.0
OHLC_Bar_Count,0,0.0
OHLC_Last_Date,0,0.0
Chart_Pattern,337,77.82909930715935
Pattern_Confidence,0,0.0
Candlestick_Pattern,386,89.14549653579677
Entry_Timing_Quality,386,89.14549653579677
Reversal_Confirmation,0,0.0
Signal_Type,0,0.0
intraday_range_pct,0,0.0
gap_pct,0,0.0
intraday_position_pct,0,0.0
compression_tag,0,0.0
gap_tag,0,0.0
intraday_position_tag,0,0.0
pct_from_52w_high,0,0.0
pct_from_52w_low,0,0.0
52w_range_position,0,0.0
52w_regime_tag,0,0.0
52w_strategy_context,0,0.0
net_change,3,0.6928406466512702
net_percent_change,3,0.6928406466512702
momentum_tag,0,0.0
entry_timing_context,0,0.0
days_to_earnings,433,100.0
earnings_proximity_flag,0,0.0
Earnings_Formation_Phase,0,0.0
Earnings_IV_Velocity,433,100.0
Earnings_Move_Ratio,309,71.36258660508084
Earnings_Beat_Rate,38,8.775981524249422
Earnings_Avg_IV_Crush,309,71.36258660508084
Earnings_Consecutive_Beats,38,8.775981524249422
Earnings_Consecutive_Misses,38,8.775981524249422
IVHV_gap_30D,2,0.4618937644341801
IV_Rank_30D_Missing_Reason,0,0.0
IV_Maturity_State_Missing_Reason,0,0.0
Signal_Type_Missing_Reason,0,0.0
Regime_Missing_Reason,0,0.0
ADX_Missing_Reason,0,0.0
RSI_14_Missing_Reason,0,0.0
SMA20_Missing_Reason,0,0.0
MACD_Missing_Reason,0,0.0
Price_vs_SMA20_Missing_Reason,0,0.0
IV30_Call,2,0.4618937644341801
HV30,0,0.0
IVHV_gap_abs,2,0.4618937644341801
IVHV_gap_60D,60,13.856812933025402
IVHV_gap_90D,35,8.083140877598153
IVHV_gap_180D,2,0.4618937644341801
IVHV_gap_360D,26,6.0046189376443415
IVHV_gap_30D_pct,2,0.4618937644341801
IVHV_gap_60D_pct,60,13.856812933025402
IVHV_gap_90D_pct,35,8.083140877598153
IVHV_gap_180D_pct,2,0.4618937644341801
IVHV_gap_360D_pct,26,6.0046189376443415
ShortTerm_IV_Edge,0,0.0
MediumTerm_IV_Edge,0,0.0
LEAP_IV_Edge,0,0.0
UltraLEAP_IV_Edge,0,0.0
ShortTerm_IV_Rich,0,0.0
ShortTerm_IV_Cheap,0,0.0
MediumTerm_IV_Rich,0,0.0
MediumTerm_IV_Cheap,0,0.0
LEAP_IV_Rich,0,0.0
LEAP_IV_Cheap,0,0.0
UltraLEAP_IV_Rich,0,0.0
UltraLEAP_IV_Cheap,0,0.0
IVHV_gap_10D,2,0.4618937644341801
ShortTerm_Front_Rich,0,0.0
IVHV_gap_EWMA,2,0.4618937644341801
ShortTerm_EWMA_Rich,0,0.0
ShortTerm_EWMA_Cheap,0,0.0
Gap_Trigger_Type,0,0.0
HighVol,0,0.0
ElevatedVol,0,0.0
ModerateVol,0,0.0
LowRank,0,0.0
IV_Rich,0,0.0
IV_Cheap,0,0.0
MeanReversion_Setup,0,0.0
Expansion_Setup,0,0.0
df_elevated_plus,0,0.0
df_moderate_vol,0,0.0
Chart_Regime,0,0.0
Chart_EMA_Signal,0,0.0
Chart_Signal_Type,0,0.0
Days_Since_Cross,0,0.0
Has_Crossover,0,0.0
Trend_Slope,0,0.0
SMA20,0,0.0
SMA50,0,0.0
Atr_Pct,0,0.0
ATR_Rank,0,0.0
BB_Position,0,0.0
MACD_Histogram,0,0.0
Chart_Source,0,0.0
EMA9,0,0.0
EMA21,0,0.0
MACD,0,0.0
MACD_Signal,0,0.0
UpperBand_20,0,0.0
MiddleBand_20,0,0.0
LowerBand_20,0,0.0
SlowK_5_3,0,0.0
SlowD_5_3,0,0.0
PCS_Score_V2,0,0.0
Market_Structure,0,0.0
OBV_Slope,0,0.0
Volume_Ratio,0,0.0
RSI_Divergence,0,0.0
MACD_Divergence,0,0.0
Weekly_Trend_Bias,0,0.0
Keltner_Squeeze_On,0,0.0
Keltner_Squeeze_Fired,0,0.0
RS_vs_SPY_20d,0,0.0
Universal_Data_Complete,0,0.0
Directional_Data_Complete,0,0.0
Completeness_Score,0,0.0
Completeness_Reason,0,0.0
Crossover_Age_Bucket,0,0.0
IV_Coverage_Pct,0,0.0
IV_Rank_XS,0,0.0
Strategy_Name,0,0.0
Strategy_Tier,0,0.0
Valid_Reason,0,0.0
Theory_Source,0,0.0
Regime_Context,0,0.0
IV_Context,0,0.0
Capital_Requirement,0,0.0
Risk_Profile,0,0.0
Greeks_Exposure,0,0.0
Execution_Ready,0,0.0
Confidence,0,0.0
Trade_Bias,0,0.0
Strategy_Type,0,0.0
Approx_Stock_Price,0,0.0
Approx_Stock_Price_Source,0,0.0
Entry_Quality_Gate_Applied,0,0.0
Put_IV_Proxy_Used,220,50.80831408775982
thesis,0,0.0
EXECUTABLE,0,0.0
Min_DTE,0,0.0
Max_DTE,0,0.0
Target_DTE,0,0.0
Timeframe_Label,0,0.0
DTE_Rationale,0,0.0
Expiration_Count_Target,0,0.0
Contract_Status,0,0.0
Contract_Selection_Status,0,0.0
Chain_Rejection_Reason,345,79.67667436489607
Selected_Expiration,34,7.852193995381063
Actual_DTE,34,7.852193995381063
Selected_Strike,85,19.630484988452658
Contract_Symbol,34,7.852193995381063
Option_Type,34,7.852193995381063
Delta,34,7.852193995381063
Gamma,34,7.852193995381063
Vega,34,7.852193995381063
Theta,34,7.852193995381063
Rho,34,7.852193995381063
Bid,34,7.852193995381063
Ask,34,7.852193995381063
Mid_Price,34,7.852193995381063
Last,34,7.852193995381063
Bid_Ask_Spread_Pct,34,7.852193995381063
Open_Interest,34,7.852193995381063
Volume,34,7.852193995381063
Liquidity_Grade,34,7.852193995381063
Liquidity_Score,34,7.852193995381063
Liquidity_Reason,34,7.852193995381063
Expirations_Checked,0,0.0
Strikes_Available,0,0.0
Total_Debit,34,7.852193995381063
Expiration_Fallback_Used,0,0.0
Expiration_Attempts,0,0.0
Implied_Volatility,34,7.852193995381063
Put_Call_Skew,341,78.75288683602771
Spread_Quality_Adjusted,34,7.852193995381063
Chain_Fetch_Parallel,0,0.0
PMCC_LEAP_Status,427,98.61431870669746
PMCC_LEAP_Expiration,428,98.84526558891456
PMCC_LEAP_DTE,428,98.84526558891456
PMCC_LEAP_Strike,428,98.84526558891456
PMCC_LEAP_Symbol,428,98.84526558891456
PMCC_LEAP_Delta,428,98.84526558891456
PMCC_LEAP_Gamma,428,98.84526558891456
PMCC_LEAP_Vega,428,98.84526558891456
PMCC_LEAP_Theta,428,98.84526558891456
PMCC_LEAP_Bid,428,98.84526558891456
PMCC_LEAP_Ask,428,98.84526558891456
PMCC_LEAP_Mid,428,98.84526558891456
PMCC_LEAP_OI,428,98.84526558891456
PMCC_LEAP_Spread_Pct,428,98.84526558891456
PMCC_Net_Debit,428,98.84526558891456
PMCC_Max_Loss,428,98.84526558891456
Data_Completeness_Overall,0,0.0
bid_size,433,100.0
ask_size,433,100.0
total_depth,433,100.0
depth_imbalance,433,100.0
depth_to_oi_ratio,433,100.0
depth_tag,0,0.0
balance_tag,0,0.0
execution_quality,0,0.0
dividend_risk,0,0.0
days_to_dividend,433,100.0
dividend_yield,433,100.0
dividend_notes,0,0.0
Strike,34,7.852193995381063
Scraper_Status,0,0.0
Primary_Strategy,0,0.0
Risk_Model,0,0.0
IV_Mid,433,100.0
Promoted_Strike_Value,433,100.0
Promoted_Reason,0,0.0
Theoretical_Price,131,30.2540415704388
Premium_vs_FairValue_Pct,131,30.2540415704388
Entry_Band_Lower,131,30.2540415704388
Entry_Band_Upper,131,30.2540415704388
DQS_Score,140,32.33256351039261
DQS_Status,0,0.0
DQS_Reason,0,0.0
DQS_Breakdown,0,0.0
TQS_Score,140,32.33256351039261
TQS_Band,0,0.0
TQS_Breakdown,0,0.0
PCS_Penalties,0,0.0
Filter_Reason,0,0.0
PCS_Status,0,0.0
Pre_Filter_Status,0,0.0
PCS_Score,0,0.0
Interp_Score,0,0.0
Interp_Max,0,0.0
Interp_Status,0,0.0
Interp_Breakdown,0,0.0
Interp_Family,0,0.0
Interp_Vol_Edge,0,0.0
Interp_Interpretation,0,0.0
Delta_Missing_Reason,0,0.0
Gamma_Missing_Reason,0,0.0
Theta_Missing_Reason,0,0.0
Vega_Missing_Reason,0,0.0
Strike_Missing_Reason,0,0.0
Bid_Missing_Reason,0,0.0
Ask_Missing_Reason,0,0.0
DQS_Score_Missing_Reason,0,0.0
TQS_Score_Missing_Reason,0,0.0
PCS_Final_Missing_Reason,0,0.0
Premium_vs_FairValue_Pct_Missing_Reason,0,0.0
Liquidity_Grade_Missing_Reason,0,0.0
Contract_Symbol_Missing_Reason,0,0.0
Strategy,0,0.0
Validation_Status,0,0.0
Data_Completeness_Pct,0,0.0
Missing_Required_Data,0,0.0
Theory_Compliance_Score,0,0.0
Evaluation_Notes,0,0.0
Strategy_Family,0,0.0
Strategy_Family_Rank,0,0.0
acceptance_status,0,0.0
market_stress,0,0.0
Market_Regime,0,0.0
Market_Regime_Score,0,0.0
Market_Vol_Regime,0,0.0
Market_Term_Structure,0,0.0
Market_Breadth_State,0,0.0
Market_Regime_Confidence,0,0.0
VIX_Percentile,0,0.0
Signal_Trajectory,0,0.0
Trajectory_Multiplier,0,0.0
Score_Acceleration,0,0.0
Regime_Duration,0,0.0
Regime_Path,0,0.0
ADX_Trend,0,0.0
RSI_Range,0,0.0
Volume_Accumulation,0,0.0
Scan_Frequency,0,0.0
DQS_Trend,0,0.0
Signal_Age,0,0.0
IV_Arc,0,0.0
Earnings_Context,0,0.0
Mgmt_Track_Record,0,0.0
Prior_Trades,0,0.0
Mgmt_Confidence,0,0.0
Mgmt_Strategy_Detail,0,0.0
Mgmt_Recency_Factor,0,0.0
Fault_Pattern,0,0.0
Contradiction_Flags,0,0.0
Move_Drivers,0,0.0
Last_Dip_Context,0,0.0
Event_Reactions,0,0.0
Worst_Event_Type,0,0.0
Data_Maturity,0,0.0
History_Depth,0,0.0
Behavioral_Score,0,0.0
Deferral_Count_90d,0,0.0
Deferral_Promotion_Rate,0,0.0
Deferral_Avg_Wait_Days,0,0.0
Deferral_Common_Block,0,0.0
Calendar_Deferred_Return,0,0.0
Deferred_From_Date,0,0.0
IV_Source,0,0.0
history_depth_ok,0,0.0
iv_data_stale,0,0.0
regime_confidence,0,0.0
directional_bias,0,0.0
structure_bias,0,0.0
timing_quality,0,0.0
Execution_Status,0,0.0
Gate_Reason,0,0.0
confidence_band,0,0.0
execution_adjustment,0,0.0
Calibrated_Confidence,433,100.0
Feedback_Win_Rate,433,100.0
Feedback_Sample_N,433,100.0
Feedback_Action,433,100.0
Feedback_Note,433,100.0
Calendar_Risk_Flag,433,100.0
Calendar_Risk_Note,433,100.0
Calendar_DQS_Multiplier,433,100.0
Calendar_Theta_Factor,433,100.0
DQS_Combined_Multiplier,433,100.0
DQS_Multiplier_Clamped,433,100.0
Blind_Spot_Multiplier,433,100.0
Blind_Spot_Notes,433,100.0
IV_Headwind_Multiplier,433,100.0
IV_Headwind_Note,433,100.0
Behavioral_Multiplier,433,100.0
Behavioral_Note,433,100.0
MC_VP_Score,433,100.0
MC_VP_Edge,433,100.0
MC_VP_Premium_Fair,433,100.0
MC_VP_Verdict,433,100.0
MC_VP_Note,433,100.0
MC_Earn_EV_Hold,433,100.0
MC_Earn_EV_Close,433,100.0
MC_Earn_P_Profit,433,100.0
MC_Earn_Verdict,433,100.0
MC_Earn_Edge,433,100.0
MC_Earn_Note,433,100.0
Trade_Edge_Score,0,0.0
LEAP_Rate_Sensitivity,433,100.0
Position_Conflict,0,0.0
Sizing_Adjustments,0,0.0
Sizing_Method_Used,0,0.0
Liquidity_Velocity,0,0.0
Thesis_Max_Envelope,0,0.0
Contracts,0,0.0
Expression_Tier,0,0.0
Scaling_Roadmap,0,0.0
Theoretical_Capital_Req,34,7.852193995381063
Capital_Allocation,0,0.0
MC_CVaR,34,7.852193995381063
MC_CVaR_P10_Ratio,34,7.852193995381063
MC_P10_Loss,34,7.852193995381063
MC_P50_Outcome,34,7.852193995381063
MC_P90_Gain,34,7.852193995381063
MC_Win_Probability,34,7.852193995381063
MC_Assign_Prob,418,96.53579676674366
Max_Loss_Per_Contract,34,7.852193995381063
Breakeven_Distance_Pct,34,7.852193995381063
Delta_Per_1k,35,8.083140877598153
Vega_Per_1k,34,7.852193995381063
Theta_Per_1k,34,7.852193995381063
Return_Potential_Per_1k,39,9.006928406466514
Capital_Efficiency_Score,34,7.852193995381063
MC_Max_Contracts,0,0.0
MC_Paths_Used,0,0.0
MC_Sizing_Note,0,0.0
Trajectory_Contract_Scale,0,0.0
Vince_f_Star,433,100.0
Vince_TWR,433,100.0
Vince_Geometric_Mean,433,100.0
Vince_n_Trades,0,0.0
Vince_Max_Contracts,0,0.0
Vince_Note,0,0.0
Vince_Applied,0,0.0
Portfolio_Capital_Used_Pct,0,0.0
Sector_Utilization_Pct,0,0.0
Correlation_Penalty_Applied,0,0.0
Portfolio_Budget_Gate,0,0.0
Position_Delta,34,7.852193995381063
Position_Gamma,34,7.852193995381063
Position_Vega,34,7.852193995381063
Position_Theta,34,7.852193995381063
Concentration_Sector_Warning,0,0.0
Concentration_Underlying_Warning,0,0.0
Concentration_Vega_Warning,0,0.0
Theoretical_Impact_Pct,0,0.0
Portfolio_Audit,0,0.0
